item_id,image_url
7290009136982,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/101/3/medium.jpg"
7290000987460,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/101/3/medium.jpg"
7290000000328,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/328/58141/medium.jpg"
7290000001038,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/103/5/medium.jpg"
7290000000103,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/103/5/medium.jpg"
7290000000132,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/132/33/medium.jpg"
7290003213672,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/132/33/medium.jpg"
7290000000619,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/132/33/medium.jpg"
7290000000168,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/168/61/medium.jpg"
7290000000855,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/168/61/medium.jpg"
7290009137071,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/168/61/medium.jpg"
7290000961279,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/168/61/medium.jpg"
7290000000307,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/307/81/medium.jpg"
7290000000805,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/307/81/medium.jpg"
7290000961446,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/307/81/medium.jpg"
7290000961552,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/307/81/medium.jpg"
7290009137064,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/307/81/medium.jpg"
7290000000105,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/105/7/medium.jpg"
