item_id,item_image,item_name
7290019310686,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/TSH52_L_P_7290019310686_1.png",אול אין ש.לבן בוטן קרמל
7290018043134,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/QQH42_L_P_7290018043134_1.png",אול אין שוק.לבן עוגיות
7290019766018,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/RHB56_L_P_7290019766018_1.png",אול איןחלבון סופט עוגיות
8001090111715,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/IWY34_L_P_8001090111715_1.png",אולוויז דיסקריט מדיום
8700216179294,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/EAP56_L_P_8700216179294_1.png",אולוויז דיסקריט סינגל
8001090899224,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DVT52_L_P_8001090899224_1.png",אולוויז פלטינום לונג
8001090899255,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DWY56_L_P_8001090899255_1.png",אולוויז פלטינום לילה
8001090899286,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DYD60_L_P_8001090899286_1.png",אולוויז פלטינום לילה
8001090899194,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DUP58_L_P_8001090899194_1.png",אולוויז פלטינום נורמל
8001841053806,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/TZB44_L_P_8001841053806_1.png",אולוייז עבות לילה
8809568740869,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/AJM78_L_P_8809568740869_1.png",אולטרה סרום מקדמיה לשיער
7290110459512,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/TGJ46_L_P_7290110459512_1.png",אולטרהמט קרם לחות
7290019075394,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/JQP56_L_P_7290019075394_1.png",אולטרסול KIDSספריי תחליב
7290017917030,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/MCD46_L_P_7290017917030_1.png",אולטרסול SPF20 שמן קוקוס
7290016621495,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/TPW52_L_P_7290016621495_1.png",אולטרסול קידס SPF50
7290017440170,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/IRJ42_L_P_7290017440170_1.png",אולטרסול קידס ספריי 50+
7290017917986,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/NMX66_L_P_7290017917986_1.png",אולטרסול תח.גוףSPF50+
7290015848909,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/UTA62_L_P_7290015848909_1.png",אולטרסול תחליב קידסSPF30
7290018156568,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/CLD58_L_P_7290018156568_1.png",אולטרסולמד לחות פנים
7290018156841,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/CVQ52_L_P_7290018156841_1.png",אולטרסולמד ספריי שקוף
7290018156582,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/CLR54_L_P_7290018156582_1.png",אולטרסולמד ריפר קרם פנים
7290018156575,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/CLK56_L_P_7290018156575_1.png",אולטרסולמד תחליב גוף
3600542245623,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/MLK42_L_P_3600542245623_1.png",אוליה מיני 9בלונד בהיר
3600542245630,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/MLR40_L_P_3600542245630_1.png",אוליה מיני9.1בלנד
3600542245654,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/MMP46_L_P_3600542245654_1.png",אוליה מיני9.3בלנד
8001620023273,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/BSS34_L_P_8001620023273_1.png",אוללה מים מוגזים
8001620023280,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/BSZ32_L_P_8001620023280_1.png",אוללה מים מוגזים
8001620023266,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/BSL36_L_P_8001620023266_1.png",אוללה מים מוגזים אננס
8001620023259,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/BSE38_L_P_8001620023259_1.png",אוללה מים מוגזים לימון
9321104854759,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/OAI58_L_P_9321104854759_1.png",אונ' ניידת
9321104869913,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/KLE56_L_P_9321104869913_1.png",אוניברסיטה מוסיקלית
6932391919866,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/BXJ72_L_P_6932391919866_1.png",אוניות BT
7296073717621,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/WZM58_L_P_7296073717621_1.png",אוניקס+10 סננים
7296073717621,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/WZM58_L_P_7296073717621_1.png",אוניקס+10 סננים
7296073717614,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/WZF60_L_P_7296073717614_1.png",אוניקס+3 סננים
7296073717614,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/WZF60_L_P_7296073717614_1.png",אוניקס+3 סננים
1232442319146,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/YIL42_L_P_1232442319146_1.png",אופה RFK-602PR
1232442319146,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/YIL42_L_P_1232442319146_1.png",אופה RFK-602PR
2814825,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/CXM30_L_P_2814825_1.png",אוקיינוס כדוריות לאסלה
7290013268891,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/ADO56_L_P_7290013268891_1.png",אוקסיג'ן ג'ל להסרת כתמים
7290013268891,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/ADO56_L_P_7290013268891_1.png",אוקסיג'ן ג'ל להסרת כתמים
7290108357295,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DLW58_L_P_7290108357295_1.png",אוקסיג'ן מסיר כתמים
5430602,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/YKH20_L_P_5430602_1.png",אוקסיג'ן מסיר כתמים מרסס
7290108357226,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DJF52_L_P_7290108357226_1.png",אוקסיג'ן פאואר כביסה לבן
7290108357226,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DJF52_L_P_7290108357226_1.png",אוקסיג'ן פאואר כביסה לבן
7290108357240,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DJT48_L_P_7290108357240_1.png",אוקסיג'ן פאואר כביסה צבע
7290108357240,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DJT48_L_P_7290108357240_1.png",אוקסיג'ן פאואר כביסה צבע
7290010035694,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/BHV46_L_P_7290010035694_1.png",אוקסימג
7290015435116,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/GPX44_L_P_7290015435116_1.png",אוקסימטר מד סטורציה
7290015435123,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/GQE42_L_P_7290015435123_1.png",אוקסימטר מד סטורציה
7622300489434,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/GYT52_L_P_7622300489434_1.png",אוראו מצופה שוקולד חלב
7622300489434,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/GYT52_L_P_7622300489434_1.png",אוראו מצופה שוקולד חלב
7622300489427,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/GYM54_L_P_7622300489427_1.png",אוראו מצופה שוקולד לבן
7622300489427,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/GYM54_L_P_7622300489427_1.png",אוראו מצופה שוקולד לבן
4009900531122,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/CJR36_L_P_4009900531122_1.png",אורביט ספירמינט בקבוקון
4009900420129,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/UES40_L_P_4009900420129_1.png",אורביט פפרמינט בקבוקון
4009900540551,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/QII42_L_P_4009900540551_1.png",אורביט רפרשרס טרופיקל
4009900536257,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/JZE50_L_P_4009900536257_1.png",אורביט רפרשרס ספירמינט
4009900536288,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/KAJ54_L_P_4009900536288_1.png",אורביט רפרשרס פפרמינט
4009900544559,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/WGM54_L_P_4009900544559_1.png",אורביט רפרשרס תות לימון
7290012117626,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/NCD44_L_P_7290012117626_1.png",אורביטול קיד מי פה בוב
7290108352078,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/VTF52_L_P_7290108352078_1.png",אורביטול שטיפה פרוטקטיב
70970475337,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/PFU52_L_P_70970475337_1.png",אורגינל
80541776,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/LPP38_L_P_80541776_1.png",אורגנו אורגני
7290014217065,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/YTU44_L_P_7290014217065_1.png",אורגנו במיכל
7296073215943,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/IWE58_L_P_7296073215943_1.png",אורגנו בשקית
962573,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/SXA32_L_P_962573_1.png",אורגנו יחידה
2517337,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/EVQ28_L_P_2517337_1.png",אורגנו עלים
7296073226543,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/YNW56_L_P_7296073226543_1.png",אורגנו שופרסל
7290015793469,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/QSS62_L_P_7290015793469_1.png",אורה קרם שפורפרת
7290015793469,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/QSS62_L_P_7290015793469_1.png",אורה קרם שפורפרת
7290015793476,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/QSZ60_L_P_7290015793476_1.png",אורה קרם שפורפרת
7290015793476,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/QSZ60_L_P_7290015793476_1.png",אורה קרם שפורפרת
7290100704691,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/TAY46_L_P_7290100704691_1.png",אורז אדום
7290012309366,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/KST48_L_P_7290012309366_1.png",אורז בסמטי
7296073286073,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/IPM60_L_P_7296073286073_1.png",אורז בסמטי בצנצנת שופרסל
8901537076679,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/AKM68_L_P_8901537076679_1.png",אורז בסמטי חום מלא דווט
5011157630281,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/RIW40_L_P_5011157630281_1.png",אורז בסמטי טילדה
7290013994554,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/HPR58_L_P_7290013994554_1.png",אורז בסמטי לבן אורגני
8901537024014,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/AMX44_L_P_8901537024014_1.png",אורז בסמטי מובחר דאווט
7290100700372,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/MQV38_L_P_7290100700372_1.png",אורז בסמטי מלא
7296073285953,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/IKW66_L_P_7296073285953_1.png",אורז בסמטי מלא אורגני
3643004,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/GAN20_L_P_3643004_1.png",אורז בסמטי קלאסי בשקית
7290017142418,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/KFJ46_L_P_7290017142418_1.png",אורז ועדשים עם טונה
8597906,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DTR44_L_P_8597906_1.png",אורז יסמין
7290117260081,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/RGS44_L_P_7290117260081_1.png",אורז יסמין דאווט
7290100700396,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/MRT44_L_P_7290100700396_1.png",אורז יסמין קלאסי
7296073224464,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/VLX56_L_P_7296073224464_1.png",אורז לבן ארוך אורגני
7296073224464,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/VLX56_L_P_7296073224464_1.png",אורז לבן ארוך אורגני
7290100701157,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/NVA40_L_P_7290100701157_1.png",אורז להכנת סושי
5601228115832,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/MZX44_L_P_5601228115832_1.png",אורז לסושי נובורוז
7290100704707,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/TBO44_L_P_7290100704707_1.png",אורז מיקס
211985,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/AOG26_L_P_211985_1.png",אורז עגול
7290015603638,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/VXN50_L_P_7290015603638_1.png",אורז עגול קלרוז
7290108509700,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/UXP48_L_P_7290108509700_1.png",אורז פרסי דאווט
211442,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/ZTJ14_L_P_211442_1.png",אורז פרסי קלאסי סוגת
211169,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/ZIW20_L_P_211169_1.png",אורז תאילנדי סוגת
4084500739253,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DVY50_L_P_4084500739253_1.png",אורל בי 3D White -לובן
8006540883211,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/EIM46_L_P_8006540883211_1.png",אורל בי 3D White לבן 75
4210201427124,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/EZD30_L_P_4210201427124_1.png",אורל בי מברשת נטענת שחור
4210201388470,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/ZUL40_L_P_4210201388470_1.png",אורל בי ראש חשמל ספידרמן
4210201385233,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/UZY34_L_P_4210201385233_1.png",אורל בי ראש חשמלי פרוזן
8006540847961,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/EES58_L_P_8006540847961_1.png",אורלבי ראש חשמלי סנסיטיב
7290012066368,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/PGR50_L_P_7290012066368_1.png",אורתו לייסר ג'ל דנטלי
8690713,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/LBE34_L_P_8690713_1.png",אושן ספריי חמוציות
6822192,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/CYZ30_L_P_6822192_1.png",אושן ספריי חמוציות דיאט
7290119040063,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/YJO42_L_P_7290119040063_1.png",אזני המן ממולא פרג 350גר
7296073658733,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/NWO66_L_P_7296073658733_1.png",אטבי כביסה
7296073658740,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/NWV64_L_P_7296073658740_1.png",אטבי כביסה
7296073580270,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/BUT56_L_P_7296073580270_1.png",אטבי כביסה איכותיים
7296073417262,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/URF56_L_P_7296073417262_1.png",אטבי כביסה בשקית
7296073414094,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/PZJ56_L_P_7296073414094_1.png",אטבי כביסה מסיליקון
7296073594406,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/WSL62_L_P_7296073594406_1.png",אטבי כביסה מעץ
3401381463359,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/AQI50_L_P_3401381463359_1.png",אטודרם אינטנסיב באום
3401565359201,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/XXI44_L_P_3401565359201_1.png",אטודרם אינטנסיב באום
3701129804193,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/UAC48_L_P_3701129804193_1.png",אטודרם קרם ידיים
3401528519895,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/XWY60_L_P_3401528519895_1.png",אטודרם שמן רחצה
7296073404729,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/CDE60_L_P_7296073404729_1.png",אטריות אורז דקות
8856429000266,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/KSP56_L_P_8856429000266_1.png",אטריות אורז דקות
7290112199768,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/TPH62_L_P_7290112199768_1.png",אטריות אורז רחבות
7296073404712,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/CCN52_L_P_7296073404712_1.png",אטריות אורז רחבות
7290108509908,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/VFP58_L_P_7290108509908_1.png",אטריות בטעם ירקות
7290108509915,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/VFW56_L_P_7290108509915_1.png",אטריות בטעם סיני פיקנטי
7296073195917,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/FFY66_L_P_7296073195917_1.png",אטריות בינוניות 400 גרם
2053095,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/UCE24_L_P_2053095_1.png",אטריות ביצים מס.10
7290017031323,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/BWM38_L_P_7290017031323_1.png",אטריות ביצים פפרדלה
4260147890537,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/NWS56_L_P_4260147890537_1.png",אטריות ביצים רחבות
60163,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/JYY16_L_P_60163_1.png",אטריות דקות
7296073195900,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/FFH58_L_P_7296073195900_1.png",אטריות דקות 400 גרם
60972,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/LEB24_L_P_60972_1.png",אטריות דקיקות
7296073195894,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/FFB70_L_P_7296073195894_1.png",אטריות דקיקות 400 גרם
4018722344308,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/XWV46_L_P_4018722344308_1.png",אטריות טאליאטלה כוסמין
6934731200078,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/FPF50_L_P_6934731200078_1.png",אטריות טריות דקות
6934731210138,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/UMD48_L_P_6934731210138_1.png",אטריות טריות עבות
8076809545440,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/PNL60_L_P_8076809545440_1.png",אטריות ללא גלוטן ברילה
7290011830243,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DYY40_L_P_7290011830243_1.png",אטריות מאורז תאילנדי
8801085020301,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/FWO36_L_P_8801085020301_1.png",אטריות נאמה אודון
7290015129121,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/VYW40_L_P_7290015129121_1.png",אטריות קונגאק נודלס
7290015129145,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/VZU46_L_P_7290015129145_1.png",אטריות קונגאק צורת ספגטי
7290118423140,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/VTT42_L_P_7290118423140_1.png",אטריות קלאסיות
7296073195924,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/FGF64_L_P_7296073195924_1.png",אטריות רחבות 400 גרם
7296073404156,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/BHD54_L_P_7296073404156_1.png",אטריות רחבות להקפצה
6912977000140,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/ILP46_L_P_6912977000140_1.png",אטריות שעועית
7296073379560,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/QXD64_L_P_7296073379560_1.png",אטריות שעועית ללא גלוטן
7296073379560,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/QXD64_L_P_7296073379560_1.png",אטריות שעועית ללא גלוטן
718603378319,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/HYU56_L_P_718603378319_1.png",איברה דיסקברי
7898582396443,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/GVK76_L_P_7898582396443_1.png",איברה דיסקברי
718603378302,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/HYD48_L_P_718603378302_1.png",איברה פאשן
718603378296,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/HXX60_L_P_718603378296_1.png",איברה פאשן פלטיניום
7290108504286,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/MXJ52_L_P_7290108504286_1.png",איבריקו צ'אנק
3337871325770,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/AYT56_L_P_3337871325770_1.png",אידאל ספריי הגנה משמש
308910525744,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/GIB48_L_P_308910525744_1.png",איטריות אורז ומיצ'לי
7290107978347,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/OWY64_L_P_7290107978347_1.png",איטריות בינוניות
7290015603188,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/VGF50_L_P_7290015603188_1.png",איטריות ביצים
7290112195227,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/MWQ48_L_P_7290112195227_1.png",איטריות ביצים דקיקות
7290107978330,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/OWH56_L_P_7290107978330_1.png",איטריות דקות מאסטר שף
7290107978323,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/OWA58_L_P_7290107978323_1.png",איטריות דקיקות מאסטר שף
